b,g,r,result
126,172,150,otlar
125,171,149,otlar
125,171,149,otlar
125,171,149,otlar
125,171,149,otlar
124,170,148,otlar
124,170,148,otlar
126,169,148,otlar
126,169,148,otlar
125,168,147,otlar
125,168,147,otlar
125,168,147,otlar
125,168,147,otlar
125,168,147,otlar
125,168,147,otlar
125,168,147,otlar
125,168,147,otlar
124,167,146,otlar
124,167,146,otlar
124,167,146,otlar
124,167,146,otlar
124,167,146,otlar
124,167,146,otlar
123,166,145,otlar
123,166,145,otlar
123,166,145,otlar
123,166,145,otlar
122,165,144,otlar
122,165,144,otlar
124,165,144,otlar
124,165,144,otlar
123,164,143,otlar
123,164,143,otlar
123,164,143,otlar
123,164,143,otlar
123,164,143,otlar
122,163,142,otlar
122,163,142,otlar
122,163,142,otlar
122,163,142,otlar
121,162,141,otlar
121,162,141,otlar
121,162,141,otlar
121,162,141,otlar
121,162,141,otlar
120,161,140,otlar
120,161,140,otlar
120,161,140,otlar
120,161,140,otlar
120,161,140,otlar
120,161,140,otlar
120,161,140,otlar
120,161,140,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
120,161,140,otlar
120,161,140,otlar
120,161,140,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
118,159,138,otlar
118,159,138,otlar
118,159,138,otlar
118,159,138,otlar
118,159,138,otlar
118,159,138,otlar
118,159,138,otlar
118,159,138,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
119,160,139,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
121,159,141,otlar
122,160,142,otlar
122,160,142,otlar
122,159,143,otlar
122,159,143,otlar
122,159,143,otlar
122,159,143,otlar
122,159,143,otlar
122,159,143,otlar
122,159,143,otlar
122,159,143,otlar
122,158,144,otlar
122,158,144,otlar
123,159,145,otlar
123,159,145,otlar
123,159,145,otlar
123,159,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
121,160,145,otlar
122,161,146,otlar
122,161,146,otlar
122,161,146,otlar
122,161,146,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
125,161,149,otlar
125,161,149,otlar
125,161,149,otlar
125,161,149,otlar
125,161,149,otlar
124,160,148,otlar
124,160,148,otlar
124,160,148,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,159,149,otlar
124,158,151,otlar
124,158,151,otlar
124,158,151,otlar
124,158,151,otlar
124,158,151,otlar
124,158,151,otlar
124,158,151,otlar
124,158,151,otlar
125,158,151,otlar
125,158,151,otlar
125,158,151,otlar
125,158,151,otlar
125,158,151,otlar
125,158,151,otlar
125,158,151,otlar
125,158,151,otlar
125,158,151,otlar
125,158,151,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
124,157,150,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
123,156,149,otlar
124,155,148,otlar
124,155,148,otlar
124,155,148,otlar
124,155,148,otlar
124,155,148,otlar
124,155,148,otlar
124,155,148,otlar
124,155,148,otlar
124,155,148,otlar
124,155,148,otlar
123,154,147,otlar
123,154,147,otlar
123,154,147,otlar
123,154,147,otlar
123,154,147,otlar
123,154,147,otlar
125,152,149,otlar
125,152,149,otlar
125,152,149,otlar
124,151,148,otlar
124,151,148,otlar
124,151,148,otlar
124,151,148,otlar
123,150,147,otlar
123,150,147,otlar
123,150,147,otlar
123,150,147,otlar
123,150,147,otlar
123,150,147,otlar
122,149,146,otlar
122,149,146,otlar
122,149,146,otlar
124,148,146,otlar
124,148,146,otlar
124,148,146,otlar
124,148,146,otlar
123,147,145,otlar
123,147,145,otlar
123,147,145,otlar
123,147,145,otlar
123,147,145,otlar
123,147,145,otlar
122,146,144,otlar
122,146,144,otlar
122,146,144,otlar
122,146,144,otlar
121,145,143,otlar
121,145,143,otlar
121,145,143,otlar
121,145,143,otlar
120,144,142,otlar
120,144,142,otlar
119,143,141,otlar
119,143,141,otlar
120,142,140,otlar
120,142,140,otlar
120,142,140,otlar
120,142,140,otlar
120,142,140,otlar
119,141,139,otlar
119,141,139,otlar
119,141,139,otlar
119,141,139,otlar
118,140,138,otlar
118,140,138,otlar
91,155,133,otlar
91,155,133,otlar
91,155,133,otlar
91,155,133,otlar
91,155,133,otlar
91,155,133,otlar
91,155,133,otlar
91,155,133,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
90,154,132,otlar
89,153,131,otlar
89,153,131,otlar
89,153,131,otlar
89,153,131,otlar
89,153,131,otlar
89,153,131,otlar
89,153,131,otlar
89,153,131,otlar
89,153,131,otlar
88,152,130,otlar
88,152,130,otlar
88,152,130,otlar
88,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
90,152,130,otlar
92,151,130,otlar
92,151,130,otlar
92,151,130,otlar
92,151,130,otlar
92,151,130,otlar
92,151,130,otlar
92,151,130,otlar
92,151,130,otlar
93,152,131,otlar
93,152,131,otlar
93,152,131,otlar
93,152,131,otlar
93,152,131,otlar
93,152,131,otlar
93,152,131,otlar
93,152,131,otlar
95,152,131,otlar
95,152,131,otlar
95,152,131,otlar
95,152,131,otlar
95,152,131,otlar
96,153,132,otlar
96,153,132,otlar
96,153,132,otlar
95,152,131,otlar
95,152,131,otlar
95,152,131,otlar
96,153,132,otlar
96,153,132,otlar
96,153,132,otlar
96,153,132,otlar
96,153,132,otlar
98,155,134,otlar
97,154,133,otlar
97,154,133,otlar
97,154,133,otlar
98,155,134,otlar
99,156,135,otlar
99,156,135,otlar
99,156,135,otlar
99,156,135,otlar
99,156,135,otlar
100,156,135,otlar
100,156,135,otlar
101,157,136,otlar
101,157,136,otlar
101,157,136,otlar
101,157,136,otlar
101,157,136,otlar
101,157,136,otlar
102,158,137,otlar
102,158,137,otlar
102,158,137,otlar
102,158,137,otlar
102,158,137,otlar
103,159,138,otlar
103,159,138,otlar
104,160,139,otlar
104,160,139,otlar
104,160,139,otlar
104,160,139,otlar
105,161,140,otlar
105,161,140,otlar
105,161,140,otlar
105,161,140,otlar
105,161,140,otlar
106,162,141,otlar
106,162,141,otlar
106,162,141,otlar
106,162,141,otlar
109,162,142,otlar
109,162,142,otlar
109,162,142,otlar
108,161,141,otlar
108,161,141,otlar
110,163,143,otlar
110,163,143,otlar
110,163,143,otlar
111,164,144,otlar
112,165,145,otlar
115,166,146,otlar
115,166,146,otlar
115,166,146,otlar
115,166,146,otlar
116,167,147,otlar
116,167,147,otlar
116,167,147,otlar
117,168,148,otlar
118,169,149,otlar
118,169,149,otlar
118,169,149,otlar
118,169,149,otlar
119,170,150,otlar
119,170,150,otlar
119,170,150,otlar
119,170,150,otlar
122,171,151,otlar
122,171,151,otlar
122,171,151,otlar
122,171,151,otlar
123,172,152,otlar
123,172,152,otlar
123,172,152,otlar
123,172,152,otlar
123,172,152,otlar
123,172,152,otlar
124,173,153,otlar
124,173,153,otlar
124,173,153,otlar
124,173,153,otlar
124,173,153,otlar
125,174,154,otlar
126,172,153,otlar
126,172,153,otlar
126,172,153,otlar
126,172,153,otlar
126,172,153,otlar
126,172,153,otlar
126,172,153,otlar
126,172,153,otlar
125,171,152,otlar
125,171,152,otlar
125,171,152,otlar
125,171,152,otlar
124,170,151,otlar
124,170,151,otlar
123,169,150,otlar
123,169,150,otlar
123,169,150,otlar
122,168,149,otlar
121,167,148,otlar
120,166,147,otlar
120,166,147,otlar
119,165,146,otlar
118,164,145,otlar
117,163,144,otlar
116,162,143,otlar
115,161,142,otlar
114,160,141,otlar
113,159,140,otlar
112,158,139,otlar
111,157,138,otlar
110,156,137,otlar
109,155,136,otlar
108,153,134,otlar
106,151,132,otlar
105,150,131,otlar
104,149,130,otlar
103,148,129,otlar
102,147,128,otlar
100,145,126,otlar
99,144,125,otlar
99,144,125,otlar
98,143,124,otlar
97,142,123,otlar
97,142,123,otlar
97,142,123,otlar
96,141,122,otlar
95,140,121,otlar
94,139,120,otlar
94,139,120,otlar
94,139,120,otlar
93,138,119,otlar
93,138,119,otlar
93,138,119,otlar
92,137,118,otlar
91,136,117,otlar
91,136,117,otlar
90,135,116,otlar
90,135,116,otlar
90,135,116,otlar
90,135,116,otlar
89,134,115,otlar
89,134,115,otlar
89,134,115,otlar
89,134,115,otlar
89,134,115,otlar
89,134,115,otlar
89,134,115,otlar
88,133,114,otlar
88,133,114,otlar
88,133,114,otlar
89,134,115,otlar
89,134,115,otlar
90,135,116,otlar
90,135,116,otlar
90,135,116,otlar
90,135,116,otlar
90,135,116,otlar
91,136,117,otlar
92,137,118,otlar
92,137,118,otlar
93,138,119,otlar
93,138,119,otlar
94,139,120,otlar
95,140,121,otlar
96,141,122,otlar
97,142,123,otlar
98,143,124,otlar
98,143,124,otlar
99,144,125,otlar
100,145,126,otlar
101,146,127,otlar
102,147,128,otlar
103,148,129,otlar
104,149,130,otlar
105,150,131,otlar
105,150,131,otlar
106,151,132,otlar
106,151,132,otlar
107,152,133,otlar
108,153,134,otlar
109,154,135,otlar
109,154,135,otlar
110,155,136,otlar
110,155,136,otlar
111,156,137,otlar
111,156,137,otlar
111,156,137,otlar
112,157,138,otlar
112,157,138,otlar
113,158,139,otlar
113,158,139,otlar
113,158,139,otlar
113,159,140,otlar
113,159,140,otlar
113,159,140,otlar
113,159,140,otlar
114,160,141,otlar
114,160,141,otlar
114,160,141,otlar
115,161,142,otlar
114,160,141,otlar
114,160,141,otlar
115,161,142,otlar
115,161,142,otlar
115,161,142,otlar
115,161,142,otlar
116,162,143,otlar
116,162,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
114,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
111,162,142,otlar
111,162,142,otlar
111,162,142,otlar
111,162,142,otlar
111,162,142,otlar
111,162,142,otlar
111,162,142,otlar
111,162,142,otlar
111,162,142,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
112,163,143,otlar
111,162,142,otlar
111,162,142,otlar
112,163,143,otlar
113,164,144,otlar
113,164,144,otlar
113,164,144,otlar
113,164,144,otlar
112,163,143,otlar
111,164,144,otlar
111,164,144,otlar
111,164,144,otlar
111,164,144,otlar
112,165,145,otlar
112,165,145,otlar
112,165,145,otlar
112,165,145,otlar
112,165,145,otlar
112,165,145,otlar
112,165,145,otlar
112,165,145,otlar
112,165,145,otlar
112,165,145,otlar
113,166,146,otlar
113,166,146,otlar
113,166,146,otlar
113,166,146,otlar
113,166,146,otlar
113,166,146,otlar
114,167,147,otlar
114,167,147,otlar
114,167,147,otlar
114,167,147,otlar
112,168,147,otlar
112,168,147,otlar
112,168,147,otlar
112,168,147,otlar
112,168,147,otlar
113,169,148,otlar
113,169,148,otlar
113,169,148,otlar
113,169,148,otlar
113,169,148,otlar
113,169,148,otlar
113,169,148,otlar
113,169,148,otlar
113,169,148,otlar
114,170,149,otlar
114,170,149,otlar
114,170,149,otlar
114,170,149,otlar
114,170,149,otlar
114,170,149,otlar
114,170,149,otlar
115,171,150,otlar
115,171,150,otlar
115,171,150,otlar
115,170,151,otlar
115,170,151,otlar
115,170,151,otlar
115,170,151,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
116,171,152,otlar
117,172,153,otlar
117,172,153,otlar
117,172,153,otlar
117,172,153,otlar
119,171,153,otlar
119,171,153,otlar
119,171,153,otlar
119,171,153,otlar
119,171,153,otlar
119,171,153,otlar
119,171,153,otlar
119,171,153,otlar
120,172,154,otlar
120,172,154,otlar
120,172,154,otlar
120,172,154,otlar
120,172,154,otlar
120,172,154,otlar
120,172,154,otlar
120,172,154,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
121,171,153,otlar
120,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,170,152,otlar
122,169,153,otlar
122,169,153,otlar
122,169,153,otlar
122,169,153,otlar
122,169,153,otlar
122,169,153,otlar
124,169,153,otlar
124,169,153,otlar
124,169,153,otlar
124,169,153,otlar
124,169,153,otlar
124,169,153,otlar
124,169,153,otlar
124,169,153,otlar
124,169,153,otlar
124,169,153,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
123,168,152,otlar
125,168,153,otlar
